originalRelease,originalNamespace,originalTypeName,changeCode,issue,release,namespace,typeName,definition,parentType,baseType,contentStyle,simpleStyle,isAssociation,isAugmentation,isAdapter,isMetadata
5.1,hs,IdentifiedAsVictimCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,IdentifiedAsVictimCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,IdentifiedAsVictimStatusType,no change,,5.2,,,,,,,,,,,
5.1,hs,InformalDispositionCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,InformalDispositionCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,InterStateOutputDataReportType,no change,,5.2,,,,,,,,,,,
5.1,hs,InterStateOutputDataType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileAbuseNeglectAllegationType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileAggravatingMitigatingAssessmentCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileAggravatingMitigatingAssessmentCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileAggravatingMitigatingAssessmentType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileAssessmentType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileCaseType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileChargeType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileEducationOrganizationAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileFamilyFinancialProblemCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileFamilyFinancialProblemCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileFireSettingCaseType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileGangAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileIntakeAssessmentType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenilePlacementFacilityAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenilePlacementOtherLocationAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenilePlacementPersonAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenilePlacementSupervisorAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenilePlacementType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileSpecialNeedCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileSpecialNeedCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileSupervisionConditionType,no change,,5.2,,,,,,,,,,,
5.1,hs,JuvenileType,no change,,5.2,,,,,,,,,,,
5.1,hs,LawEnforcementContactActivityType,no change,,5.2,,,,,,,,,,,
5.1,hs,LawEnforcementContactAttentionCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,LawEnforcementContactAttentionCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,LawEnforcementContactVehiclePositionCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,LawEnforcementContactVehiclePositionCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,LevelOfCareCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,LevelOfCareCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,LivingSituationCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,LivingSituationCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,MedicalHealthDetailsType,no change,,5.2,,,,,,,,,,,
5.1,hs,MedicalSummaryType,no change,,5.2,,,,,,,,,,,
5.1,hs,MedicationUseFrequencyCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,MedicationUseFrequencyCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,MedicationUseType,no change,,5.2,,,,,,,,,,,
5.1,hs,MentalHealthDetailsType,no change,,5.2,,,,,,,,,,,
5.1,hs,MetadataType,no change,,5.2,,,,,,,,,,,
5.1,hs,MethodOfPaymentCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,MethodOfPaymentCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,MissingChildRecoveryType,no change,,5.2,,,,,,,,,,,
5.1,hs,MissingChildRelatedPersonType,no change,,5.2,,,,,,,,,,,
5.1,hs,OrganizationAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,hs,ParentChildAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,ParentChildKinshipCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,ParentChildKinshipCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,ParticipantCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,ParticipantCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,ParticipantRoleCodeListCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,ParticipantRoleCodeListCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PatientLocationCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PatientLocationCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PatientType,no change,,5.2,,,,,,,,,,,
5.1,hs,PersonAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,hs,PersonCaseAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,PersonGenderIdentityCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PersonGenderIdentityCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PersonOtherKinAssociationCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PersonOtherKinAssociationCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PersonOtherKinAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,PersonRoleCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PersonRoleCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PersonSexualOrientationCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PersonSexualOrientationCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PetitionCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PetitionCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PetitionerChildAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,PetitionerType,no change,,5.2,,,,,,,,,,,
5.1,hs,PharmacistType,no change,,5.2,,,,,,,,,,,
5.1,hs,PlacementLocationCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PlacementLocationCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PlacementSettingCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PlacementSettingCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PlacementSettingRemunerationCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PlacementSettingRemunerationCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PlacementType,no change,,5.2,,,,,,,,,,,
5.1,hs,PolyvictimizationCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PolyvictimizationCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PreScreeningType,no change,,5.2,,,,,,,,,,,
5.1,hs,PrescriptionType,no change,,5.2,,,,,,,,,,,
5.1,hs,PresentingProblemCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PresentingProblemCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,PriorDetentionType,no change,,5.2,,,,,,,,,,,
5.1,hs,PriorInterventionCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,PriorInterventionCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,ProblemTreatmentHistoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,ProblemTreatmentHistoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,ProgramAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,hs,ProspectiveVictimCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,ProspectiveVictimCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,ProspectiveVictimStatusType,no change,,5.2,,,,,,,,,,,
5.1,hs,PutativeParentChildAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,ReasonForPlacementChangeCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,ReasonForPlacementChangeCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,RelatedCaseType,no change,,5.2,,,,,,,,,,,
5.1,hs,ReportingOrganizationCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,ReportingOrganizationCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,ReportingOrganizationClassCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,ReportingOrganizationClassCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,ReportingOrganizationType,no change,,5.2,,,,,,,,,,,
5.1,hs,RepresentationAppointmentCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,RepresentationAppointmentCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,RequiredPartyType,no change,,5.2,,,,,,,,,,,
5.1,hs,SchoolAttendanceIssueCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,SchoolAttendanceIssueCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,SchoolAttendanceIssueType,no change,,5.2,,,,,,,,,,,
5.1,hs,SchoolClassLetterGradeCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,SchoolClassLetterGradeCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,SchoolClassType,no change,,5.2,,,,,,,,,,,
5.1,hs,SchoolExpulsionType,no change,,5.2,,,,,,,,,,,
5.1,hs,SchoolResourceOfficerEducationOrganizationAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,SchoolScheduleType,no change,,5.2,,,,,,,,,,,
5.1,hs,SchoolStudentAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,SeriousHabitualOffenderType,no change,,5.2,,,,,,,,,,,
5.1,hs,ServiceCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,ServiceCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,ServicePlanGoalType,no change,,5.2,,,,,,,,,,,
5.1,hs,ServicesEligibilityIndicatorCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,ServicesEligibilityIndicatorCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,ServiceType,no change,,5.2,,,,,,,,,,,
5.1,hs,ServiceVictimAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,SpecialEducationDetailsType,no change,,5.2,,,,,,,,,,,
5.1,hs,SpecialEducationDisabilityCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,SpecialEducationDisabilityCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,SpecialEducationNeedLevelCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,SpecialEducationNeedLevelCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,SpeciesCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,SpeciesCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,SSNCategoryCodeListCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,SSNCategoryCodeListCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,SSNVerificationIndicatorCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,SSNVerificationIndicatorCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,StateInputDataReportType,no change,,5.2,,,,,,,,,,,
5.1,hs,StateInputType,no change,,5.2,,,,,,,,,,,
5.1,hs,StudentEducationGradeLevelCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,StudentEducationGradeLevelCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,StudentType,no change,,5.2,,,,,,,,,,,
5.1,hs,SubjectChildAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,SubstanceAbuseDetailsType,no change,,5.2,,,,,,,,,,,
5.1,hs,TaskAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,hs,ToolAdministratorCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,ToolAdministratorCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,ToolAdministratorType,no change,,5.2,,,,,,,,,,,
5.1,hs,TraffickedVenueCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,TraffickedVenueCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,TraffickingEventType,no change,,5.2,,,,,,,,,,,
5.1,hs,TransmissionFormOfRxOriginCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,TransmissionFormOfRxOriginCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,TreatmentAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,hs,TribalCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,TribalCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,UnprovidedServiceReasonCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,hs,UnprovidedServiceReasonCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,hs,VictimPerpetratorAllegationAssociationType,no change,,5.2,,,,,,,,,,,
5.1,hs,VisitationPlanType,no change,,5.2,,,,,,,,,,,
5.1,hs,WagesType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienAlertType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienEncounterType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienExchangeVisitorAdmissionType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienExchangeVisitorRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienIDDetailsType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienMatchCandidateType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienMiscellaneousNumberIDType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienStudentAdmissionType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienStudentAuthorizationToDropBelowFullTimeType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienStudentAuthorizationType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienStudentDisciplinaryActionType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienStudentEmploymentType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienStudentProgramExtensionRequestType,no change,,5.2,,,,,,,,,,,
5.1,im,AlienStudentRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,AuthorizationType,no change,,5.2,,,,,,,,,,,
5.1,im,BenefitEvidenceCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,im,BenefitEvidenceCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,im,ChainOfCustodyType,no change,,5.2,,,,,,,,,,,
5.1,im,CitizenRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,ContactMeansCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,im,ContactMeansCodeType,no change,,5.2,,,,,,,,,,,
5.1,im,CountryAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,im,DependentTerminationCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,im,DependentTerminationCodeType,no change,,5.2,,,,,,,,,,,
5.1,im,DetentionDetainerLiftCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,im,DetentionDetainerLiftCodeType,no change,,5.2,,,,,,,,,,,
5.1,im,DetentionDetainerLiftType,no change,,5.2,,,,,,,,,,,
5.1,im,DetentionReleaseReasonCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,im,DetentionReleaseReasonCodeType,no change,,5.2,,,,,,,,,,,
5.1,im,DetentionReleaseReasonType,no change,,5.2,,,,,,,,,,,
5.1,im,EducationAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,im,EmploymentAssociationAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,im,ExchangeVisitorProgramClassificationType,no change,,5.2,,,,,,,,,,,
5.1,im,ExchangeVisitorProgramType,no change,,5.2,,,,,,,,,,,
5.1,im,ExchangeVisitorTerminationCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,im,ExchangeVisitorTerminationCodeType,no change,,5.2,,,,,,,,,,,
5.1,im,ExchangeVisitorTerminationType,no change,,5.2,,,,,,,,,,,
5.1,im,FileType,no change,,5.2,,,,,,,,,,,
5.1,im,ForeignBornChildOfCitizenRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,ICEEmployeeType,no change,,5.2,,,,,,,,,,,
5.1,im,ICEOfficerType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrantRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitApplicationType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitChangeOfNonImmigrantStatusType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitChangeOfStatusEligibilityType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitDeclarationType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitDisabilityAccommodationType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitEligibilityPrincipalAlienType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitEligibilityType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitEvidenceType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitExtendChangeStatusEligibilityType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitExtensionOfStayEligibilityType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitExtensionOfStayType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitMisconductDeclarationType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitReinstatementOfStudentStatusEligibilityType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitReinstatementOfStudentStatusType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitRepresentativeType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitRequestType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationBenefitSignatureType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationClassOfAdmissionCategoryCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationClassOfAdmissionCategoryCodeType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationDeportationType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationDetentionType,no change,,5.2,,,,,,,,,,,
5.1,im,ImmigrationDocumentSubmitterType,no change,,5.2,,,,,,,,,,,
5.1,im,IndicatorDescriptionPairType,no change,,5.2,,,,,,,,,,,
5.1,im,JudicialOfficialAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,im,LawfulPermanentResidentRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,LocationAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,im,MatchCandidateStatusType,no change,,5.2,,,,,,,,,,,
5.1,im,NationalRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,NaturalizedCitizenRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,NonImmigrantRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,OrphanType,no change,,5.2,,,,,,,,,,,
5.1,im,OtherAlienRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,PartyContactInformationAssociationType,no change,,5.2,,,,,,,,,,,
5.1,im,PersonAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,im,PersonCountryAssociationType,no change,,5.2,,,,,,,,,,,
5.1,im,PersonCountryRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,PersonDependentAssociationType,no change,,5.2,,,,,,,,,,,
5.1,im,PersonNameAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,im,ProgramAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,im,ResidentRoleType,no change,,5.2,,,,,,,,,,,
5.1,im,SEVISPersonDependentAssociationType,no change,,5.2,,,,,,,,,,,
5.1,im,SovereigntyStatusCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,im,SovereigntyStatusCodeType,no change,,5.2,,,,,,,,,,,
5.1,im,StatusAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,im,StudentEducationLevelCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,im,StudentEducationLevelCodeType,no change,,5.2,,,,,,,,,,,
5.1,im,StudentTerminationCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,im,StudentTerminationCodeType,no change,,5.2,,,,,,,,,,,
5.1,im,StudentTerminationType,no change,,5.2,,,,,,,,,,,
5.1,im,TransferRequestStatusType,no change,,5.2,,,,,,,,,,,
5.1,im,TransferType,no change,,5.2,,,,,,,,,,,
5.1,intel,AgencyInterestCategoryType,no change,,5.2,,,,,,,,,,,
5.1,intel,AgencyInterestOtherCategoryType,no change,,5.2,,,,,,,,,,,
5.1,intel,AgencySubjectHandlingType,no change,,5.2,,,,,,,,,,,
5.1,intel,AgencySubjectInterestType,no change,,5.2,,,,,,,,,,,
5.1,intel,BiometricCaptureAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,intel,ContactInformationAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,intel,IdentificationAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,intel,LocationAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,intel,PersonAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,intel,PersonIdentityAssociationAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,intel,PersonInIDType,no change,,5.2,,,,,,,,,,,
5.1,intel,PersonOtherIDType,no change,,5.2,,,,,,,,,,,
5.1,intel,PotentialIdentityMatchAssociationType,no change,,5.2,,,,,,,,,,,
5.1,intel,SubjectHandlingType,no change,,5.2,,,,,,,,,,,
5.1,ip,AssetCategoryType,no change,,5.2,,,,,,,,,,,
5.1,ip,AssetStatusCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,ip,AssetStatusCodeType,no change,,5.2,,,,,,,,,,,
5.1,ip,AssetType,no change,,5.2,,,,,,,,,,,
5.1,ip,SectorType,no change,,5.2,,,,,,,,,,,
5.1,ip,SegmentType,no change,,5.2,,,,,,,,,,,
5.1,ip,SubsectorType,no change,,5.2,,,,,,,,,,,
5.1,ip,SubsegmentType,no change,,5.2,,,,,,,,,,,
5.1,iso_3166,CountryAlpha2CodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,iso_3166,CountryAlpha2CodeType,no change,,5.2,,,,,,,,,,,
5.1,iso_3166,CountryAlpha3CodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,iso_3166,CountryAlpha3CodeType,no change,,5.2,,,,,,,,,,,
5.1,iso_3166,CountryNumericCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,iso_3166,CountryNumericCodeType,no change,,5.2,,,,,,,,,,,
5.1,iso_3166,CountrySubdivisionCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,iso_3166,CountrySubdivisionCodeType,no change,,5.2,,,,,,,,,,,
5.1,iso_4217,CurrencyCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,iso_4217,CurrencyCodeType,no change,,5.2,,,,,,,,,,,
5.1,iso_639-3,LanguageCodeSimpleType,no change,,5.2,,,,,,,,,,,
5.1,iso_639-3,LanguageCodeType,no change,,5.2,,,,,,,,,,,
5.1,it,AdditionalDocumentType,no change,,5.2,,,,,,,,,,,
5.1,it,AdditionalInformationType,no change,,5.2,,,,,,,,,,,
5.1,it,AgentType,no change,,5.2,,,,,,,,,,,
5.1,it,ArrivalType,no change,,5.2,,,,,,,,,,,
5.1,it,BorderTransportMeansType,no change,,5.2,,,,,,,,,,,
5.1,it,BrokerType,no change,,5.2,,,,,,,,,,,
5.1,it,BuyerType,no change,,5.2,,,,,,,,,,,
5.1,it,CarrierType,no change,,5.2,,,,,,,,,,,
5.1,it,CommodityType,no change,,5.2,,,,,,,,,,,
5.1,it,CommunicatorAddressType,no change,,5.2,,,,,,,,,,,
5.1,it,ConsigneeType,no change,,5.2,,,,,,,,,,,
5.1,it,ConsignmentContainerAssociationType,no change,,5.2,,,,,,,,,,,
5.1,it,ConsignmentItemType,no change,,5.2,,,,,,,,,,,
5.1,it,ConsignmentType,no change,,5.2,,,,,,,,,,,
5.1,it,ConsignorType,no change,,5.2,,,,,,,,,,,
5.1,it,ConsolidatorType,no change,,5.2,,,,,,,,,,,
5.1,it,ConsortiumCarrierType,no change,,5.2,,,,,,,,,,,
5.1,it,ContainerTerminalOperatorType,no change,,5.2,,,,,,,,,,,
5.1,it,CurrencyExchangeType,no change,,5.2,,,,,,,,,,,
5.1,it,CustomsDocumentType,no change,,5.2,,,,,,,,,,,
5.1,it,CustomsGoodsItemType,no change,,5.2,,,,,,,,,,,
5.1,it,CustomsProcedureType,no change,,5.2,,,,,,,,,,,
5.1,it,CustomsValuationType,no change,,5.2,,,,,,,,,,,
5.1,it,DeclarationPackagingType,no change,,5.2,,,,,,,,,,,
5.1,it,DeclarationType,no change,,5.2,,,,,,,,,,,
5.1,it,DeconsolidatorType,no change,,5.2,,,,,,,,,,,
5.1,it,DepartureType,no change,,5.2,,,,,,,,,,,
5.1,it,DocumentAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,it,DutyTaxFeeType,no change,,5.2,,,,,,,,,,,
5.1,it,EquipmentAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,it,ExporterType,no change,,5.2,,,,,,,,,,,
5.1,it,GoodsItemType,no change,,5.2,,,,,,,,,,,
5.1,it,GoodsLocationType,no change,,5.2,,,,,,,,,,,
5.1,it,GoodsMeasureType,no change,,5.2,,,,,,,,,,,
5.1,it,GoodsOriginType,no change,,5.2,,,,,,,,,,,
5.1,it,GoodsShipmentType,no change,,5.2,,,,,,,,,,,
5.1,it,HazardousMaterialDataType,no change,,5.2,,,,,,,,,,,
5.1,it,ImporterType,no change,,5.2,,,,,,,,,,,
5.1,it,IntermediateCarrierType,no change,,5.2,,,,,,,,,,,
5.1,it,IntermediateConsigneeType,no change,,5.2,,,,,,,,,,,
5.1,it,InvoiceLineType,no change,,5.2,,,,,,,,,,,
5.1,it,InvoiceType,no change,,5.2,,,,,,,,,,,
5.1,it,ItineraryType,no change,,5.2,,,,,,,,,,,
5.1,it,LoadingLocationType,no change,,5.2,,,,,,,,,,,
5.1,it,LocationFunctionType,no change,,5.2,,,,,,,,,,,
5.1,it,ManifestAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,it,ManufacturerType,no change,,5.2,,,,,,,,,,,
5.1,it,MasterType,no change,,5.2,,,,,,,,,,,
5.1,it,MaterialHandlingEquipmentType,no change,,5.2,,,,,,,,,,,
5.1,it,NonVesselOperatingCarrierType,no change,,5.2,,,,,,,,,,,
5.1,it,NotifyPartyType,no change,,5.2,,,,,,,,,,,
5.1,it,ObligationAugmentationType,no change,,5.2,,,,,,,,,,,
5.1,it,ObligationGuaranteeType,no change,,5.2,,,,,,,,,,,
5.1,it,PackageType,no change,,5.2,,,,,,,,,,,
5.1,it,PartyContactAssociationType,no change,,5.2,,,,,,,,,,,
5.1,it,PartyIDCategoryType,no change,,5.2,,,,,,,,,,,
5.1,it,PartyIDType,no change,,5.2,,,,,,,,,,,
5.1,it,PartyType,no change,,5.2,,,,,,,,,,,
5.1,it,PersonAugmentationType,no change,,5.2,,,,,,,,,,,
